hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
1,Taj Lake Palace,4.8,Exceptional,"['Hot Tub', 'Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry']","Lake Pichola, P.O. Box 5, Udaipur, Rajasthan, 313001",Udaipur,India,"24.575426, 73.680078",557.0
2,The Leela Palace Udaipur,4.7,Exceptional,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Lake Pichola, Udaipur, 313001",Udaipur,India,"24.57928, 73.67803",579.0
3,"The Oberoi Udaivilas, Udaipur",4.9,Exceptional,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Haridasji Ki Magri, Udaipur, Rajasthan, 313001",Udaipur,India,"24.578749, 73.671108",541.0
4,Taj Aravali Resort & Spa,4.5,Wonderful,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","1, Kheemach Kheda, Bhujra, Girwa, near, Kodiyat Forest Chowki, Udaipur, Rajasthan, 313031",Udaipur,India,"24.578988, 73.61191",208.0
5,Radisson Blu Udaipur Palace Resort & Spa,4.5,Wonderful,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Near Fateh Sagar Lake, Ambamata, Udaipur, Rajasthan, 313001",Udaipur,India,"24.589083, 73.669824",186.0
6,Treebo Trend Orbit,4.9,Exceptional,"['Air conditioning', 'Free WiFi', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","1, University Rd, opposite Super Market, Shastri Circle, Ashok Nagar, Udaipur, Udaipur, Rajasthan, 313001",Udaipur,India,"24.587101, 73.699444",133.0
7,Hotel Lakend,4.0,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry']","Fatehsagar Lake Shore, Alkapuri, Udaipur, Rajasthan, 313001",Udaipur,India,"24.590801, 73.676777",114.0
8,The Lalit Laxmi Vilas Palace,4.2,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Gym']","Opp Fateh Sagar Lake, Udaipur, Rajasthan, 313004",Udaipur,India,"24.593334, 73.682497",188.0
9,juSTa Sajjangarh Resort & Spa,4.0,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Opposite Biological Park, Near Sajjangarh Main Gate, Udaipur, Rajasthan, 313001",Udaipur,India,"24.588607, 73.6518",93.0
10,Taj Fateh Prakash Palace,4.2,Very Good,"['Hot Tub', 'Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry']","Lake Pichola, The Palace Complex, Udaipur, Rajasthan, 313001",Udaipur,India,"24.576583, 73.683774",302.0
11,The Ananta Udaipur,4.1,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Village Bujhda, Tehsil Girwa, Kodiyat Road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.57467, 73.624679",159.0
12,Jagat Niwas Palace,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar']","23-25 Lal Ghat, Udaipur, Rajasthan, 313001",Udaipur,India,"24.578295, 73.682448",73.0
13,Ramada by Wyndham Udaipur Resort and Spa,3.7,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Rampura Circle, Kodiyat Road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.583854, 73.648784",1135.0
14,Shiv Niwas Palace by HRH Group of Hotels,4.1,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","The City Palace Complex, Udaipur, Rajasthan, 313001",Udaipur,India,"24.575746, 73.684222",496.0
15,juSTa Rajputana,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant temporarily unavailableRestaurant']","Hiran Nagri, Sec 11,Near Savina Nath, Udaipur, Rajasthan, 313001",Udaipur,India,"24.552893, 73.702984",91.0
16,Radisson Udaipur,3.9,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry']","Ashok Nagar Main Road, Lakecity Mall, University Road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.58664, 73.710185",109.0
17,Hotel Udai Kothi,3.9,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Hanuman Ghat Marg, O/S Chandpole, On Pichola Lake, Udaipur, Rajasthan, 313001",Udaipur,India,"24.579883, 73.680086",97.0
18,Kotra Haveli A Boutique Hotel By The Lake Pichola,4.5,Wonderful,"['Spa', 'Air conditioning', 'Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available']","12, Surya Marg, Kotda Ki Haveli, Opp Jagdish Temple, Udaipur, Rajasthan, 313001",Udaipur,India,"24.579787, 73.684016",41.0
19,The Fern Residency Udaipur,3.8,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Plot No 1, Madhu Nursery Compound, Near Sevashram Flyover, Hiran Magri, Udaipur, Rajashtan, 313001",Udaipur,India,"24.577651, 73.723722",48.0
20,RAAS Devigarh,4.8,Exceptional,"['Spa', 'Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry']","NH8, Near Eklingji Temple, Delwara, Udaipur, Rajasthan, 313202",Udaipur,India,"24.773132, 73.749071",271.0
21,Jaiwana Haveli,4.3,Excellent,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","14, Lalghat, Udaipur, Rajasthan, 313001",Udaipur,India,"24.579163, 73.682468",50.0
22,Hotel Meenakshi Udaipur,3.7,Good,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Pet friendly']","1-ka-15,Hiran Magri, Sector-5, Narayan Seva Sansthan Road, Udaipur, Rajasthan, 313002",Udaipur,India,"24.56497, 73.72567",14.0
23,Madri Haveli,4.5,Wonderful,"['Spa', 'Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry']","70, Ganesh Gati, Inside Chandpole, Udaipur, Rajasthan, 313001",Udaipur,India,"24.581822, 73.683103",59.0
24,Bujera Fort,4.6,Exceptional,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Village Bujera, Via Nai, Tehsil Girwa, Udaipur, Rajasthan, 313031",Udaipur,India,"24.560632, 73.632323",268.0
25,Udaigarh,3.8,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Laundry', 'Pool', 'Restaurant']","21, Lal ghat, Behind Jagdish Temple, Udaipur, Rajasthan, 313001",Udaipur,India,"24.578941, 73.682867",40.0
26,Hotel Boheda Palace,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","Kalaji Goraji, Near lake palace road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.575367, 73.68922",32.0
27,Gorbandh Hotel,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant temporarily unavailableRestaurant', 'Breakfast available']","138-138A Inside, Udaipole, Udaipur, Udaipur, 313001",Udaipur,India,"24.57603, 73.69892",15.0
28,Devra Udaipur,4.2,Excellent,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Pet friendly']","Sisarma-Bujra Road, Kalarohi, Udaipur, Rajasthan, 313001",Udaipur,India,"24.571782, 73.648195",80.0
29,Tatsaraasa Resort and Spa Udaipur,4.1,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly']","Village Bhilwara, Gram Panchayat Lakhawali, Udaipur, Rajasthan, 313011",Udaipur,India,"24.679514, 73.690908",84.0
30,Inder Residency Udaipur,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Goverdhan Vilas, Shikarbadi Road, Ekling Nagar, Udaipur, Rajasthan, 313001",Udaipur,India,"24.547384, 73.687601",87.0
31,Swaroop Vilas - Lake Facing Boutique Hotel,3.8,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","6, Ambavgarh, Opp. Lake Swaroop Sagar, Udaipur, Rajasthan, 313001",Udaipur,India,"24.58917, 73.682804",80.0
32,Keshav Spa And Resort,3.7,Very Good,"['Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Kitchen', 'Pool']","Seesrama, Girwa, Udaipur, Rajasthan, 313001",Udaipur,India,"24.556288, 73.649146",134.0
33,Hotel Raj Kuber,4.1,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","B1-Ambavgarh, Kurabad House Road, Ayurved College circle, Udaipur, Rajasthan, 313001",Udaipur,India,"24.58864, 73.68111",72.0
34,Bamboo Saa Resort & Spa,3.5,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","1499/1500, Near Sajjangarh Bio Park, Sisarma, Udaipur, Rajasthan, 313001",Udaipur,India,"24.590993, 73.651745",87.0
35,Hotel Aashiya Haveli,4.2,Very Good,"['Air conditioning', 'Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Business services']","17 Lal Ghat, Udaipur, Rajasthan, 313001",Udaipur,India,"24.5793, 73.682521",31.0
36,Ram Pratap Palace By Fateh Collection ,3.7,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","5-B Alakpuri, Fateh Sagar Lake, Udaipur, Rajasthan, 313001",Udaipur,India,"24.591039, 73.67647",61.0
37,Hotel Udai Median,3.5,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant temporarily unavailableRestaurant', 'Breakfast available']","3-A Madhuban, Near Lok Kala Mandal, Udaipur, Rajasthan, 313001",Udaipur,India,"24.593395, 73.692944",38.0
38,Bloom Boutique - Lake Pichola Heritage Hotel,4.1,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Dr.Chhagan Nath Ji Ki Bari, Outside Bhrampole, Udaipur, Rajasthan, 313001",Udaipur,India,"24.582812, 73.675807",78.0
40,Hotel Shree Narayana,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","2b, Hotel Street, Udaipur, Rajasthan, 313001",Udaipur,India,"24.577329, 73.700537",39.0
41,Howard Johnson by Wyndham Udaipur Roop Nagar,4.9,Exceptional,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Pool']","100 Feet Road Near Mahila Police Thana, Roop Sagar, Udaipur, RJ, 313001",Udaipur,India,"24.61356, 73.72009",168.0
42,Amantra Comfort Hotel,3.9,Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry']","5-B New Fatehpura, Opp.Sahelion Ki Bari, Udaipur, Rajasthan, 313001",Udaipur,India,"24.60295, 73.68912",66.0
43,Pride Hotel Udaipur,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Business services', 'Bar', 'Room service']","32/1 & 32-A, Hiran Magri, Road, Sector 3, Main Road, Udaipur, 313002",Udaipur,India,"24.54409, 73.71027",43.0
44,Shouryagarh Resort & Spa,3.8,Very Good,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Near Shilpgram, Rani Road, Fateh Sagar Village Hawala Khurd, Udaipur, Rajasthan, 313001",Udaipur,India,"24.606345, 73.659808",67.0
45,Amantra Shilpi Resort & Spa,4.8,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Pool']","Adjacent Shilpgram, Rani Road, Udaipur, RJ, 313001",Udaipur,India,"24.6094, 73.661",78.0
46,Aravali Silence Lakend Resorts & Adventures,4.8,Exceptional,"['Air conditioning', 'Breakfast included', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Nathawato ka Guda, Lake Badi, Udaipur, Rajasthan, 313001",Udaipur,India,"24.620361, 73.614452",195.0
47,Palm Valley Svasti Resort,4.7,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Breakfast available']","Jhadol Road, Udaipur, Rajasthan, 313901",Udaipur,India,"24.530722, 73.639869",37.0
48,Treebo Trend Vishvam Residency,4.4,Wonderful,"['Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Restaurant', 'Housekeeping']","2A Block Nr GV Police Station Hiran Magr, Opp Satyam Complex Goverdhan Vilas Ajmer, Udaipur, Rajasthan, 313001",Udaipur,India,"24.56391, 73.71026",35.0
49,Akshay Niwas,3.9,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","7, Haridas Ji Ki Magri, next to Oberoi Udai Vilas, Udaipur, Rajasthan, 313002",Udaipur,India,"24.579342, 73.669474",63.0
50,Devraj Villa-A Luxury Homestay with Pool,4.7,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Shikarbadi Rd, Udaipur, RJ, 313002",Udaipur,India,"24.547345, 73.68189",134.0
51,Vijay Garh Resort Udaipur,4.4,Wonderful,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Room service', 'Housekeeping']","Vijay Garh Resort, Tiger Hills Near Pratap Gaurav Kendra, Udaipur, RJ, 313011",Udaipur,India,"24.62551, 73.6691",44.0
52,Shree Kanak Hotel,3.6,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","328 - A Sevashram Circle airport Road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.58208, 73.72172",60.0
53,Horizon Hotel,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","57/2 Nr. Raymond Shop, Sukhadia Circle, Udaipur, Rajasthan, 313001",Udaipur,India,"24.60008, 73.690471",38.0
54,Hotel Grand Bhagwat,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant temporarily unavailableRestaurant']","behind guru nanak school, shastri circle, Udaipur, rajasthan, 313001",Udaipur,India,"24.586777, 73.698177",35.0
55,"The Artist House, Udaipur",4.6,Exceptional,"['Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar']","Ashoka Cinema Rd, Thakkre Baba Conlony, Surajpole, Nada Khada, Udaipur, Rajasthan, 313001",Udaipur,India,"24.58037, 73.696733",71.0
56,Hotel Sanobar,3.5,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","2 1 Dholi Magri Shivaji, Nagar City Station Road, Udaipur, Rajasthan, 313001",Udaipur,India,"24.573308, 73.699712",31.0
57,Shree Jagdish Mahal Heritage Hotel,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","SETH JI KI HAVELI, NEAR VIDYA NIKETAN SCHOOL RAO JI KA HATA, Udaipur, Rajasthan, 313001",Udaipur,India,"24.579939, 73.686693",18.0
58,Hotel Brahma Niwas by the Lake,3.9,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Next to Hotel Swaroop Vilas, Front of Swaroop Sagar Ambhav Garh, Udaipur, Rajasthan, 313001",Udaipur,India,"24.587335, 73.681916",60.0
59,Treebo Trend Hotel Jai Mahal,3.5,Good,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Restaurant']","2-A Block, Near G.V. Police Station., Goverdhan Vilas, Ajmer Road, Hiran Magri, Udaipur, Rajasthan, 313001",Udaipur,India,"24.527051, 73.678779",30.0
60,Ramee Royal Resort & Spa Udaipur,4.4,Wonderful,"['Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Amangiri Hotel & Resorts, Near IIM, Udaipur-Ahmedabad Highway, Balicha, Udaipur, Rajasthan, 313002",Udaipur,India,"24.49398, 73.65403",77.0
61,Hotel Mumbai House,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opposite to Big Bazaar, Sukhadia Circle, Udaipur, Rajasthan, 313001",Udaipur,India,"24.612557, 73.702829",74.0
62,Hotel Mandovin,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Housekeeping']","5A, Govindpura, Opposite M B College Ground, Udaipur, Rajasthan, 313001",Udaipur,India,"24.580341, 73.714932",60.0
63,Shikarbadi Hotel,3.8,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Goverdhan Villas, Near Goverdhan Sagar Lake, Rathana, Udaipur, Rajasthan, 313002",Udaipur,India,"24.545235, 73.678388",67.0
64,Regenta Central Udaipur,3.6,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Court Chowk, Udaipur, RJ, 313001",Udaipur,India,"24.589496, 73.695396",55.0
65,Rangniwas Palace Hotel,4.6,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Rangniwas Palace Hotel, Rangniwas Marg, Lake Palace Road, Udaipur , Rajasthan, Udaipur, Rajasthan, 313001",Udaipur,India,"24.573947, 73.68736",31.0
66,Moustache Udaipur Luxuria,4.1,Wonderful,"['Free WiFi', 'Laundry', 'Restaurant', 'Housekeeping', '24/7 front desk']","25-26 Navghat, Next to City Palace, Udaipur, Rajasthan, 313001",Udaipur,India,"24.576961, 73.684966",145.0
67,Shahpura Dev Panache,4.5,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Trident Rd, Udaipur, RJ, 313001",Udaipur,India,"24.5806, 73.670272",52.0
68,Hotel Shiv Villas,4.6,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Lake Palace Rd, Udaipur, RJ, 313001",Udaipur,India,"24.574436, 73.689499",67.0
69,Hotel  Suryansh,4.1,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Room service']","46, Gulab Bagh Road, Near Liberty Showroom, Udaipur, Rajasthan, 313001",Udaipur,India,"24.575243, 73.693477",33.0
70,Treebo Trend Meera,4.2,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","6, Meera Marg, Sardarpura, Madhuban, Udaipur, Rajasthan, 313001",Udaipur,India,"24.596182, 73.694588",40.0
